252.848;83.4825
254.11;83.515
255.371;83.5472
256.633;83.579
257.894;83.6105
259.155;83.6418
260.416;83.6727
261.677;83.7033
262.939;83.7336
264.2;83.7637
265.461;83.7934
266.722;83.8229
267.983;83.852
269.243;83.8809
270.504;83.9096
271.765;83.9379
273.026;83.966
274.287;83.9939
275.547;84.0214
276.808;84.0488
278.069;84.0758
279.329;84.1027
280.59;84.1293
281.851;84.1556
283.111;84.1817
284.372;84.2076
285.632;84.2332
286.892;84.2587
288.153;84.2839
289.413;84.3088
290.673;84.3336
291.934;84.3581
293.194;84.3825
294.454;84.4066
295.714;84.4305
296.975;84.4542
298.235;84.4777
299.495;84.501
300.755;84.5241
302.015;84.547
303.275;84.5698
304.535;84.5923
305.795;84.6147
307.055;84.6368
308.315;84.6588
309.575;84.6806
310.835;84.7022
312.094;84.7237
313.354;84.7449
314.614;84.766
315.874;84.787
317.134;84.8077
318.393;84.8283
319.653;84.8488
320.913;84.869
322.172;84.8892
323.432;84.9091
324.692;84.9289
325.951;84.9486
327.211;84.9681
328.47;84.9874
329.73;85.0066
330.989;85.0257
332.249;85.0446
333.508;85.0633
334.768;85.0819
336.027;85.1004
337.286;85.1187
338.546;85.137
339.805;85.155
341.065;85.1729
342.324;85.1907
343.583;85.2084
344.842;85.226
346.102;85.2434
347.361;85.2606
348.62;85.2778
349.879;85.2948
351.139;85.3117
352.398;85.3285
353.657;85.3452
354.916;85.3618
356.175;85.3782
357.434;85.3945
358.693;85.4107
359.952;85.4268
361.211;85.4428
362.47;85.4586
363.729;85.4744
364.988;85.49
366.247;85.5056
367.506;85.521
368.765;85.5363
370.024;85.5515
371.283;85.5666
372.542;85.5817
373.801;85.5966
375.06;85.6114
376.319;85.6261
377.578;85.6407
378.836;85.6552
380.095;85.6696
381.354;85.6839
382.613;85.6982
383.872;85.7123
385.13;85.7263
386.389;85.7403
387.648;85.7541
388.907;85.7679
390.165;85.7816
391.424;85.7952
392.683;85.8087
393.941;85.8221
395.2;85.8354
396.459;85.8487
397.717;85.8618
398.976;85.8749
400.234;85.8879
401.493;85.9008
402.752;85.9137
404.01;85.9264
405.269;85.9391
406.527;85.9517
407.786;85.9642
409.044;85.9766
410.303;85.989
411.561;86.0013
412.82;86.0135
414.078;86.0256
415.337;86.0377
416.595;86.0497
417.854;86.0616
419.112;86.0734
420.371;86.0852
421.629;86.0969
422.887;86.1085
424.146;86.1201
425.404;86.1316
426.663;86.143
427.921;86.1544
429.179;86.1657
430.438;86.1769
431.696;86.1881
432.954;86.1991
434.213;86.2102
435.471;86.2211
436.729;86.232
437.988;86.2429
439.246;86.2537
440.504;86.2644
441.762;86.275
443.021;86.2856
444.279;86.2962
445.537;86.3066
446.795;86.3171
448.054;86.3274
449.312;86.3377
450.57;86.348
451.828;86.3581
453.086;86.3683
454.344;86.3783
455.603;86.3883
456.861;86.3983
458.119;86.4082
459.377;86.4181
460.635;86.4279
461.893;86.4376
463.151;86.4473
464.41;86.4569
465.668;86.4665
466.926;86.476
468.184;86.4855
469.442;86.495
470.7;86.5043
471.958;86.5137
473.216;86.5229
474.474;86.5322
475.732;86.5414
476.99;86.5505
478.248;86.5596
479.506;86.5686
480.764;86.5776
482.022;86.5865
483.28;86.5954
484.538;86.6043
485.796;86.6131
487.054;86.6219
488.312;86.6306
489.57;86.6392
490.828;86.6479
492.086;86.6564
493.344;86.665
494.602;86.6735
495.86;86.6819
497.118;86.6903
498.376;86.6987
499.634;86.707
500.891;86.7153
502.149;86.7235
503.407;86.7317
504.665;86.7399
505.923;86.748
507.181;86.7561
508.439;86.7641
509.697;86.7721
510.954;86.78
512.212;86.788
513.47;86.7958
514.728;86.8037
515.986;86.8115
517.244;86.8192
518.501;86.827
519.759;86.8346
521.017;86.8423
522.275;86.8499
523.533;86.8575
524.79;86.865
526.048;86.8725
527.306;86.88
528.564;86.8874
529.822;86.8948
531.079;86.9022
532.337;86.9095
533.595;86.9168
534.853;86.9241
536.11;86.9313
537.368;86.9385
538.626;86.9456
539.884;86.9527
541.141;86.9598
542.399;86.9669
543.657;86.9739
544.914;86.9809
546.172;86.9879
547.43;86.9948
548.688;87.0017
549.945;87.0085
551.203;87.0154
552.461;87.0222
553.718;87.0289
554.976;87.0357
556.234;87.0424
557.491;87.0491
558.749;87.0557
560.007;87.0623
561.264;87.0689
562.522;87.0755
563.779;87.082
565.037;87.0885
566.295;87.095
567.552;87.1014
568.81;87.1078
570.068;87.1142
571.325;87.1206
572.583;87.1269
573.84;87.1332
575.098;87.1395
576.356;87.1457
577.613;87.152
578.871;87.1582
580.128;87.1643
581.386;87.1705
582.644;87.1766
583.901;87.1827
585.159;87.1887
586.416;87.1947
587.674;87.2008
588.931;87.2067
590.189;87.2127
591.446;87.2186
592.704;87.2245
593.962;87.2304
595.219;87.2363
596.477;87.2421
597.734;87.2479
598.992;87.2537
600.249;87.2594
601.507;87.2652
602.764;87.2709
604.022;87.2766
605.279;87.2822
606.537;87.2879
607.794;87.2935
609.052;87.2991
610.309;87.3047
611.567;87.3102
612.824;87.3157
614.082;87.3212
615.339;87.3267
616.597;87.3322
617.854;87.3376
619.112;87.343
620.369;87.3484
621.626;87.3538
622.884;87.3591
624.141;87.3644
625.399;87.3697
626.656;87.375
627.914;87.3803
629.171;87.3855
630.429;87.3907
631.686;87.3959
632.943;87.4011
634.201;87.4063
635.458;87.4114
636.716;87.4165
637.973;87.4216
639.231;87.4267
640.488;87.4317
641.745;87.4368
643.003;87.4418
644.26;87.4468
645.518;87.4518
646.775;87.4567
648.032;87.4617
649.29;87.4666
650.547;87.4715
651.805;87.4764
653.062;87.4812
654.319;87.4861
655.577;87.4909
656.834;87.4957
658.091;87.5005
659.349;87.5053
660.606;87.51
661.864;87.5147
663.121;87.5195
664.378;87.5242
665.636;87.5288
666.893;87.5335
668.15;87.5381
669.408;87.5428
670.665;87.5474
671.922;87.552
673.18;87.5565
674.437;87.5611
675.694;87.5656
676.952;87.5702
678.209;87.5747
679.466;87.5792
680.724;87.5836
681.981;87.5881
683.238;87.5925
684.496;87.597
685.753;87.6014
687.01;87.6058
688.268;87.6101
689.525;87.6145
690.782;87.6188
692.04;87.6232
693.297;87.6275
694.554;87.6318
695.811;87.6361
697.069;87.6403
698.326;87.6446
699.583;87.6488
700.841;87.653
702.098;87.6572
703.355;87.6614
704.612;87.6656
705.87;87.6698
707.127;87.6739
708.384;87.678
709.642;87.6822
710.899;87.6863
712.156;87.6903
713.413;87.6944
714.671;87.6985
715.928;87.7025
717.185;87.7066
718.442;87.7106
719.7;87.7146
720.957;87.7186
722.214;87.7225
723.471;87.7265
724.729;87.7304
725.986;87.7344
727.243;87.7383
728.5;87.7422
729.758;87.7461
731.015;87.75
732.272;87.7538
733.529;87.7577
734.787;87.7615
736.044;87.7653
737.301;87.7692
738.558;87.773
739.815;87.7767
741.073;87.7805
742.33;87.7843
743.587;87.788
744.844;87.7918
746.101;87.7955
747.359;87.7992
748.616;87.8029
749.873;87.8066
751.13;87.8102
752.388;87.8139
753.645;87.8176
754.902;87.8212
756.159;87.8248
757.416;87.8284
758.673;87.832
759.931;87.8356
761.188;87.8392
762.445;87.8428
763.702;87.8463
764.959;87.8499
766.217;87.8534
767.474;87.8569
768.731;87.8604
769.988;87.8639
771.245;87.8674
772.502;87.8709
773.76;87.8743
775.017;87.8778
776.274;87.8812
777.531;87.8846
778.788;87.8881
780.045;87.8915
781.303;87.8949
782.56;87.8982
783.817;87.9016
785.074;87.905
786.331;87.9083
787.588;87.9117
788.846;87.915
790.103;87.9183
791.36;87.9216
792.617;87.9249
793.874;87.9282
795.131;87.9315
796.388;87.9347
797.646;87.938
798.903;87.9412
800.16;87.9445
801.417;87.9477
802.674;87.9509
803.931;87.9541
805.188;87.9573
806.445;87.9605
807.703;87.9637
808.96;87.9669
810.217;87.97
811.474;87.9732
812.731;87.9763
813.988;87.9794
815.245;87.9825
816.502;87.9856
817.76;87.9887
819.017;87.9918
820.274;87.9949
821.531;87.998
822.788;88.001
824.045;88.0041
825.302;88.0071
826.559;88.0102
827.816;88.0132
829.074;88.0162
830.331;88.0192
831.588;88.0222
832.845;88.0252
834.102;88.0282
835.359;88.0311
836.616;88.0341
837.873;88.037
839.13;88.04
840.387;88.0429
841.644;88.0458
842.902;88.0488
844.159;88.0517
845.416;88.0546
846.673;88.0575
847.93;88.0603
849.187;88.0632
850.444;88.0661
851.701;88.0689
852.958;88.0718
854.215;88.0746
855.472;88.0774
856.729;88.0803
857.987;88.0831
859.244;88.0859
860.501;88.0887
861.758;88.0915
863.015;88.0942
864.272;88.097
865.529;88.0998
866.786;88.1025
868.043;88.1053
869.3;88.108
870.557;88.1108
871.814;88.1135
873.071;88.1162
874.328;88.1189
875.585;88.1216
876.842;88.1243
878.099;88.127
879.357;88.1297
880.614;88.1323
881.871;88.135
883.128;88.1377
884.385;88.1403
885.642;88.143
886.899;88.1456
888.156;88.1482
889.413;88.1508
890.67;88.1534
891.927;88.156
893.184;88.1586
894.441;88.1612
895.698;88.1638
896.955;88.1664
898.212;88.169
899.469;88.1715
900.726;88.1741
901.983;88.1766
903.24;88.1791
904.497;88.1817
905.754;88.1842
907.011;88.1867
908.268;88.1892
909.525;88.1917
910.782;88.1942
912.039;88.1967
913.296;88.1992
914.553;88.2017
915.811;88.2042
917.068;88.2066
918.325;88.2091
919.582;88.2115
920.839;88.214
922.096;88.2164
923.353;88.2188
924.61;88.2212
925.867;88.2237
927.124;88.2261
928.381;88.2285
929.638;88.2309
930.895;88.2333
932.152;88.2356
933.409;88.238
934.666;88.2404
935.923;88.2428
937.18;88.2451
938.437;88.2475
939.694;88.2498
940.951;88.2521
942.208;88.2545
943.465;88.2568
944.722;88.2591
945.979;88.2614
947.236;88.2637
948.493;88.266
949.75;88.2683
951.007;88.2706
952.264;88.2729
953.521;88.2752
954.778;88.2775
956.035;88.2797
957.292;88.282
958.549;88.2842
959.806;88.2865
961.062;88.2887
962.319;88.291
963.576;88.2932
964.833;88.2954
966.09;88.2976
967.347;88.2999
968.604;88.3021
969.861;88.3043
971.118;88.3065
972.375;88.3086
973.632;88.3108
974.889;88.313
976.146;88.3152
977.403;88.3174
978.66;88.3195
979.917;88.3217
981.174;88.3238
982.431;88.326
983.688;88.3281
984.945;88.3302
986.202;88.3324
987.459;88.3345
988.716;88.3366
989.973;88.3387
991.23;88.3408
992.487;88.3429
993.744;88.345
995.001;88.3471
996.258;88.3492
997.515;88.3513
998.772;88.3534
1000.03;88.3554
1001.29;88.3575
1002.54;88.3596
1003.8;88.3616
1005.06;88.3637
1006.31;88.3657
1007.57;88.3677
1008.83;88.3698
1010.08;88.3718
1011.34;88.3738
1012.6;88.3759
1013.86;88.3779
1015.11;88.3799
1016.37;88.3819
1017.63;88.3839
1018.88;88.3859
1020.14;88.3879
1021.4;88.3898
1022.65;88.3918
1023.91;88.3938
1025.17;88.3958
1026.42;88.3977
1027.68;88.3997
1028.94;88.4017
1030.2;88.4036
1031.45;88.4055
1032.71;88.4075
1033.97;88.4094
1035.22;88.4114
1036.48;88.4133
1037.74;88.4152
1038.99;88.4171
1040.25;88.419
1041.51;88.4209
1042.76;88.4228
1044.02;88.4247
1045.28;88.4266
1046.54;88.4285
1047.79;88.4304
1049.05;88.4323
1050.31;88.4342
1051.56;88.436
1052.82;88.4379
1054.08;88.4398
1055.33;88.4416
1056.59;88.4435
1057.85;88.4453
1059.1;88.4472
1060.36;88.449
1061.62;88.4509
1062.88;88.4527
1064.13;88.4545
1065.39;88.4564
1066.65;88.4582
1067.9;88.46
1069.16;88.4618
1070.42;88.4636
1071.67;88.4654
1072.93;88.4672
1074.19;88.469
1075.44;88.4708
1076.7;88.4726
1077.96;88.4744
1079.22;88.4761
1080.47;88.4779
1081.73;88.4797
1082.99;88.4814
1084.24;88.4832
1085.5;88.485
1086.76;88.4867
1088.01;88.4885
1089.27;88.4902
1090.53;88.4919
1091.78;88.4937
1093.04;88.4954
1094.3;88.4971
1095.56;88.4989
1096.81;88.5006
1098.07;88.5023
1099.33;88.504
1100.58;88.5057
1101.84;88.5074
1103.1;88.5091
1104.35;88.5108
1105.61;88.5125
1106.87;88.5142
1108.12;88.5159
1109.38;88.5176
1110.64;88.5193
1111.89;88.5209
1113.15;88.5226
1114.41;88.5243
1115.67;88.5259
1116.92;88.5276
1118.18;88.5292
1119.44;88.5309
1120.69;88.5325
1121.95;88.5342
1123.21;88.5358
1124.46;88.5375
1125.72;88.5391
1126.98;88.5407
1128.23;88.5424
1129.49;88.544
1130.75;88.5456
1132.01;88.5472
1133.26;88.5488
1134.52;88.5504
1135.78;88.552
1137.03;88.5536
1138.29;88.5552
1139.55;88.5568
1140.8;88.5584
1142.06;88.56
1143.32;88.5616
1144.57;88.5632
1145.83;88.5647
1147.09;88.5663
1148.34;88.5679
1149.6;88.5695
1150.86;88.571
1152.12;88.5726
1153.37;88.5741
1154.63;88.5757
1155.89;88.5772
1157.14;88.5788
1158.4;88.5803
1159.66;88.5819
1160.91;88.5834
1162.17;88.5849
1163.43;88.5865
1164.68;88.588
1165.94;88.5895
1167.2;88.591
1168.45;88.5925
1169.71;88.5941
1170.97;88.5956
1172.23;88.5971
1173.48;88.5986
1174.74;88.6001
1176;88.6016
1177.25;88.6031
1178.51;88.6045
1179.77;88.606
1181.02;88.6075
1182.28;88.609
1183.54;88.6105
1184.79;88.612
1186.05;88.6134
1187.31;88.6149
1188.56;88.6164
1189.82;88.6178
1191.08;88.6193
1192.34;88.6207
1193.59;88.6222
1194.85;88.6236
1196.11;88.6251
1197.36;88.6265
1198.62;88.628
1199.88;88.6294
1201.13;88.6308
1202.39;88.6323
1203.65;88.6337
1204.9;88.6351
1206.16;88.6365
1207.42;88.638
1208.67;88.6394
1209.93;88.6408
1211.19;88.6422
1212.44;88.6436
1213.7;88.645
1214.96;88.6464
1216.22;88.6478
1217.47;88.6492
1218.73;88.6506
1219.99;88.652
1221.24;88.6534
1222.5;88.6548
1223.76;88.6562
1225.01;88.6575
1226.27;88.6589
1227.53;88.6603
1228.78;88.6617
1230.04;88.663
1231.3;88.6644
1232.55;88.6657
1233.81;88.6671
1235.07;88.6685
1236.32;88.6698
1237.58;88.6712
1238.84;88.6725
1240.1;88.6739
1241.35;88.6752
1242.61;88.6765
1243.87;88.6779
1245.12;88.6792
1246.38;88.6806
1247.64;88.6819
1248.89;88.6832
1250.15;88.6845
1251.41;88.6859
1252.66;88.6872
1253.92;88.6885
1255.18;88.6898
1256.43;88.6911
